名前,月,チーム,背番号,出場数,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,バックアタック打数,バックアタック得点,バックアタック失点,ブロック得点,サーブ打数,サーブ得点,サーブ失点,サーブ効果,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,総得点,バックアタック決定率,アタックセット平均,ブロックセット平均,サーブ効果率,サーブレシーブ成功率
菊池由希絵,10,日立リヴァーレ,8,18,0,0,0,,,0,0,0,0,15,0,2,4,66,43,0,0,,0.0,0.0,3.3,65.2
菊池由希絵,12,日立リヴァーレ,8,23,0,0,0,,,0,0,0,0,18,0,2,4,54,34,0,0,,0.0,0.0,2.8,63.0
落合真理,01,久光製薬スプリングス,3,31,207,74,17,35.7,27.5,16,4,2,15,131,6,6,21,113,74,0,95,25.0,2.4,0.5,7.4,65.5
落合真理,02,久光製薬スプリングス,3,17,124,39,7,31.5,25.8,9,2,1,10,72,0,1,15,55,32,0,49,22.2,2.3,0.6,4.9,58.2
落合真理,09,久光製薬スプリングス,3,5,37,10,0,27.0,27.0,3,0,0,1,17,0,0,4,2,1,0,11,0.0,2.0,0.2,5.9,50.0
落合真理,10,久光製薬スプリングス,3,10,41,18,4,43.9,34.1,5,1,1,4,29,1,2,6,41,29,0,23,20.0,1.8,0.4,6.9,70.7
落合真理,12,久光製薬スプリングス,3,28,225,71,12,31.6,26.2,23,9,3,12,118,2,5,36,91,62,0,85,39.1,2.5,0.4,8.3,68.1
西山由樹,02,JTマーヴェラス,18,5,0,0,0,,,0,0,0,0,5,0,2,1,0,0,0,0,,0.0,0.0,-5.0,
西山由樹,09,JTマーヴェラス,18,2,1,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
西山由樹,10,JTマーヴェラス,18,7,15,7,3,46.7,26.7,0,0,0,1,7,0,2,1,1,1,0,8,,1.0,0.1,-3.6,100.0
西山由樹,12,JTマーヴェラス,18,6,2,1,0,50.0,50.0,0,0,0,0,8,1,3,1,0,0,0,2,,0.2,0.0,6.2,
西村亜由美,12,日立リヴァーレ,20,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
西村佳名子,01,茂原アルカス,11,21,130,32,13,24.6,14.6,1,1,0,5,68,2,4,21,115,84,0,39,100.0,1.5,0.2,9.2,73.0
西村佳名子,02,茂原アルカス,11,22,144,57,11,39.6,31.9,0,0,0,6,86,2,5,34,116,84,0,65,,2.6,0.3,10.8,72.4
西村佳名子,09,茂原アルカス,11,3,15,6,0,40.0,40.0,0,0,0,0,12,0,0,5,13,7,0,6,,2.0,0.0,10.4,53.8
西村佳名子,10,茂原アルカス,11,24,154,65,13,42.2,33.8,3,1,0,9,86,1,2,41,142,93,0,75,33.3,2.7,0.4,12.5,65.5
西村佳名子,12,茂原アルカス,11,24,187,60,14,32.1,24.6,2,0,0,3,70,2,7,16,135,99,0,65,0.0,2.5,0.1,6.1,73.3
西脇万里子,01,東レアローズ,5,21,99,44,8,44.4,36.4,0,0,0,9,79,3,5,30,4,2,0,56,,2.1,0.4,11.7,50.0
西脇万里子,02,東レアローズ,5,14,79,41,6,51.9,44.3,0,0,0,5,48,1,1,17,7,5,0,47,,2.9,0.4,10.4,71.4
西脇万里子,09,東レアローズ,5,8,38,19,4,50.0,39.5,0,0,0,1,31,1,4,11,0,0,0,21,,2.4,0.1,8.9,
西脇万里子,10,東レアローズ,5,21,99,52,7,52.5,45.5,0,0,0,7,75,2,4,23,3,2,0,61,,2.5,0.3,9.0,66.7
西脇万里子,12,東レアローズ,5,22,104,45,13,43.3,30.8,0,0,0,8,71,2,1,11,3,1,0,55,,2.0,0.4,6.3,33.3
角田真由美,01,茂原アルカス,6,23,108,44,5,40.7,36.1,0,0,0,5,37,0,1,4,0,0,0,49,,1.9,0.2,2.0,
角田真由美,02,茂原アルカス,6,22,134,56,8,41.8,35.8,0,0,0,6,67,1,1,16,5,5,0,63,,2.5,0.3,7.1,100.0
角田真由美,09,茂原アルカス,6,1,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
角田真由美,10,茂原アルカス,6,18,59,21,3,35.6,30.5,0,0,0,4,30,3,1,9,3,2,0,28,,1.2,0.2,16.7,66.7
角田真由美,12,茂原アルカス,6,10,42,19,4,45.2,35.7,0,0,0,0,18,1,1,2,1,1,0,20,,1.9,0.0,6.9,100.0
谷口雅美,01,JTマーヴェラス,2,3,2,1,0,50.0,50.0,0,0,0,0,1,0,1,0,1,1,0,1,,0.3,0.0,-25.0,100.0
谷口雅美,02,JTマーヴェラス,2,11,10,5,0,50.0,50.0,0,0,0,0,2,0,1,0,1,1,0,5,,0.5,0.0,-12.5,100.0
谷口雅美,09,JTマーヴェラス,2,3,25,9,1,36.0,32.0,8,2,0,1,7,0,0,2,15,6,0,10,25.0,3.0,0.3,7.1,40.0
谷口雅美,10,JTマーヴェラス,2,21,206,77,14,37.4,30.6,41,12,4,2,76,3,15,27,78,46,0,82,29.3,3.7,0.1,7.9,59.0
谷口雅美,12,JTマーヴェラス,2,27,230,77,14,33.5,27.4,41,8,5,16,90,6,19,29,103,66,0,99,19.5,2.9,0.6,9.4,64.1
足立留美,01,武富士バンブー,5,29,209,86,11,41.1,35.9,3,1,0,9,141,6,5,57,179,105,0,101,33.3,3.0,0.3,13.5,58.7
足立留美,02,武富士バンブー,5,16,154,54,5,35.1,31.8,2,0,1,6,100,7,4,37,81,40,0,67,0.0,3.4,0.4,15.2,49.4
足立留美,09,武富士バンブー,5,7,67,27,3,40.3,35.8,0,0,0,1,36,2,3,13,35,20,0,30,,3.9,0.1,12.5,57.1
足立留美,10,武富士バンブー,5,17,108,39,5,36.1,31.5,1,1,0,4,70,6,5,26,99,56,0,49,100.0,2.3,0.2,16.1,56.6
足立留美,12,武富士バンブー,5,35,236,69,17,29.2,22.0,3,0,0,5,157,7,14,53,133,88,0,81,0.0,2.0,0.1,10.7,66.2
遠藤りつこ,01,JTマーヴェラス,20,2,0,0,0,,,0,0,0,0,4,0,0,1,0,0,0,0,,0.0,0.0,6.2,
遠藤りつこ,02,JTマーヴェラス,20,3,0,0,0,,,0,0,0,0,3,0,0,0,0,0,0,0,,0.0,0.0,0.0,
遠藤りつこ,12,JTマーヴェラス,20,5,0,0,0,,,0,0,0,0,6,0,0,2,0,0,0,0,,0.0,0.0,8.3,
都澤みどり,01,日立リヴァーレ,3,31,268,91,13,34.0,29.1,0,0,0,5,115,7,3,36,222,169,0,103,,2.9,0.2,13.3,76.1
都澤みどり,02,日立リヴァーレ,3,19,170,59,4,34.7,32.4,0,0,0,2,82,2,2,36,138,85,0,63,,3.1,0.1,12.8,61.6
都澤みどり,09,日立リヴァーレ,3,7,41,16,2,39.0,34.1,0,0,0,0,31,0,0,6,17,12,0,16,,2.3,0.0,4.8,70.6
都澤みどり,10,日立リヴァーレ,3,19,142,52,8,36.6,31.0,2,0,0,6,75,2,4,38,91,58,0,60,0.0,2.7,0.3,14.0,63.7
都澤みどり,12,日立リヴァーレ,3,30,209,87,7,41.6,38.3,1,0,0,15,111,3,7,27,229,165,0,105,0.0,2.9,0.5,7.2,72.1
野村まり,09,シーガルズ,4,7,16,6,2,37.5,25.0,0,0,0,4,19,0,0,5,0,0,0,10,,0.9,0.6,6.6,
野村まり,10,シーガルズ,4,17,50,23,2,46.0,42.0,0,0,0,8,70,1,1,22,0,0,0,32,,1.4,0.5,8.9,
野村まり,12,シーガルズ,4,16,53,18,0,34.0,34.0,0,0,0,4,31,0,1,6,1,1,0,22,,1.1,0.2,4.0,100.0
野田昌代,01,久光製薬スプリングス,1,1,0,0,0,,,0,0,0,0,2,0,0,0,0,0,0,0,,0.0,0.0,0.0,
野田昌代,02,久光製薬スプリングス,1,7,0,0,0,,,0,0,0,0,1,0,0,1,0,0,0,0,,0.0,0.0,25.0,
野田昌代,09,久光製薬スプリングス,1,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
野田昌代,10,久光製薬スプリングス,1,8,0,0,0,,,0,0,0,0,14,0,0,4,0,0,0,0,,0.0,0.0,7.1,
野田昌代,12,久光製薬スプリングス,1,7,0,0,0,,,0,0,0,0,9,0,0,3,0,0,0,0,,0.0,0.0,8.3,
金森純子,01,シーガルズ,18,19,0,0,0,,,0,0,0,0,0,0,0,0,82,50,0,0,,0.0,0.0,,61.0
金森純子,02,シーガルズ,18,15,0,0,0,,,0,0,0,0,0,0,0,0,76,52,0,0,,0.0,0.0,,68.4
金森純子,09,シーガルズ,18,8,0,0,0,,,0,0,0,0,0,0,0,0,53,26,0,0,,0.0,0.0,,49.1
金森純子,10,シーガルズ,18,19,0,0,0,,,0,0,0,0,0,0,0,0,86,53,0,0,,0.0,0.0,,61.6
金森純子,12,シーガルズ,18,32,0,0,0,,,0,0,0,0,0,0,0,0,146,104,0,0,,0.0,0.0,,71.2
鈴木洋美,01,武富士バンブー,3,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
鈴木洋美,02,武富士バンブー,3,9,0,0,0,,,0,0,0,1,0,0,0,0,0,0,0,1,,0.0,0.1,,
鈴木洋美,10,武富士バンブー,3,4,7,3,0,42.9,42.9,0,0,0,1,16,0,1,6,3,2,0,4,,0.8,0.2,7.8,66.7
鈴木洋美,12,武富士バンブー,3,6,10,6,0,60.0,60.0,0,0,0,3,14,1,1,4,2,1,0,10,,1.0,0.5,12.5,50.0
青木絢子,01,久光製薬スプリングス,6,15,1,0,0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,1,,0.0,0.1,,
青木絢子,02,久光製薬スプリングス,6,3,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
青木絢子,09,久光製薬スプリングス,6,3,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
青木絢子,10,久光製薬スプリングス,6,7,6,2,1,33.3,16.7,0,0,0,0,5,0,1,1,0,0,0,2,,0.3,0.0,0.0,
青木絢子,12,久光製薬スプリングス,6,12,3,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
高崎紗緒梨,01,NECレッドロケッツ,21,23,99,30,10,30.3,20.2,0,0,0,2,76,4,10,23,25,16,0,36,,1.3,0.1,9.5,64.0
高崎紗緒梨,02,NECレッドロケッツ,21,25,127,39,13,30.7,20.5,0,0,0,6,77,1,4,37,14,5,0,46,,1.6,0.2,12.0,35.7
高崎紗緒梨,09,NECレッドロケッツ,21,3,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
高崎紗緒梨,10,NECレッドロケッツ,21,4,2,1,0,50.0,50.0,0,0,0,0,0,0,0,0,0,0,0,1,,0.2,0.0,,
高崎紗緒梨,12,NECレッドロケッツ,21,4,7,2,0,28.6,28.6,0,0,0,0,4,0,0,1,3,1,0,2,,0.5,0.0,6.2,33.3
高木理江,01,JTマーヴェラス,14,22,37,16,1,43.2,40.5,2,0,0,0,34,1,1,16,33,21,0,17,0.0,0.7,0.0,14.0,63.6
高木理江,02,JTマーヴェラス,14,15,0,0,0,,,0,0,0,0,18,1,0,5,26,13,0,1,,0.0,0.0,12.5,50.0
高木理江,09,JTマーヴェラス,14,2,0,0,0,,,0,0,0,0,1,0,0,1,3,1,0,0,,0.0,0.0,25.0,33.3
高木理江,10,JTマーヴェラス,14,7,3,1,0,33.3,33.3,0,0,0,0,5,0,0,2,6,2,0,1,,0.1,0.0,10.0,33.3
高木理江,12,JTマーヴェラス,14,8,25,10,0,40.0,40.0,0,0,0,1,10,0,1,4,24,9,0,11,,1.2,0.1,7.5,37.5
高松未,01,シーガルズ,13,13,54,14,3,25.9,20.4,0,0,0,5,39,0,0,5,54,24,0,19,,1.1,0.4,3.2,44.4
高松未,02,シーガルズ,13,21,63,21,2,33.3,30.2,0,0,0,0,59,0,2,13,66,36,0,21,,1.0,0.0,4.7,54.5
高松未,09,シーガルズ,13,7,7,0,1,0.0,-14.3,0,0,0,2,7,1,1,1,14,6,0,3,,0.0,0.3,14.3,42.9
高松未,10,シーガルズ,13,9,16,5,0,31.2,31.2,0,0,0,5,11,1,0,3,16,9,0,11,,0.6,0.6,15.9,56.2
高松未,12,シーガルズ,13,24,60,23,3,38.3,33.3,0,0,0,4,51,1,5,14,68,38,0,28,,1.0,0.2,6.4,55.9
高橋智子,01,日立リヴァーレ,5,10,14,6,1,42.9,35.7,0,0,0,1,0,0,0,0,1,0,0,7,,0.6,0.1,,0.0
高橋智子,09,日立リヴァーレ,5,3,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
高橋智子,10,日立リヴァーレ,5,3,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
高橋智子,12,日立リヴァーレ,5,9,3,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
高橋潤子,02,デンソーエアリービーズ,12,1,5,1,1,20.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,,1.0,0.0,,
高橋牧子,01,パイオニアレッドウィングス,22,1,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
高橋牧子,02,パイオニアレッドウィングス,22,1,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
高橋牧子,09,パイオニアレッドウィングス,22,5,21,5,1,23.8,19.0,0,0,0,1,17,0,1,3,1,1,0,6,,1.0,0.2,2.9,100.0
高橋牧子,10,パイオニアレッドウィングス,22,3,1,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
高橋牧子,12,パイオニアレッドウィングス,22,3,4,1,0,25.0,25.0,0,0,0,0,2,0,1,0,0,0,0,1,,0.3,0.0,-12.5,
高田ありさ,01,東レアローズ,19,3,0,0,0,,,0,0,0,0,4,0,1,0,1,1,0,0,,0.0,0.0,-6.2,100.0
高田ありさ,10,東レアローズ,19,1,0,0,0,,,0,0,0,0,1,0,0,1,0,0,0,0,,0.0,0.0,25.0,
鶴田桂子,01,久光製薬スプリングス,10,31,9,4,0,44.4,44.4,0,0,0,2,106,5,3,21,0,0,0,11,,0.1,0.1,9.0,
鶴田桂子,02,久光製薬スプリングス,10,17,10,5,0,50.0,50.0,0,0,0,2,58,2,2,14,1,0,0,9,,0.3,0.1,8.6,0.0
鶴田桂子,09,久光製薬スプリングス,10,6,6,4,0,66.7,66.7,0,0,0,1,15,0,0,4,0,0,0,5,,0.7,0.2,6.7,
鶴田桂子,10,久光製薬スプリングス,10,17,7,2,1,28.6,14.3,0,0,0,2,61,0,2,13,1,0,0,4,,0.1,0.1,4.5,0.0
鶴田桂子,12,久光製薬スプリングス,10,28,13,4,1,30.8,23.1,0,0,0,1,99,2,5,35,2,0,0,7,,0.1,0.0,9.6,0.0
黒羽桂子,01,日立リヴァーレ,14,14,0,0,0,,,0,0,0,0,10,0,1,0,1,1,0,0,,0.0,0.0,-2.5,100.0
黒羽桂子,02,日立リヴァーレ,14,13,0,0,0,,,0,0,0,0,1,0,0,0,0,0,0,0,,0.0,0.0,0.0,
齋藤加奈子,01,日立リヴァーレ,12,31,203,84,9,41.4,36.9,1,0,0,2,107,6,7,34,124,95,0,92,0.0,2.7,0.1,11.9,76.6
齋藤加奈子,02,日立リヴァーレ,12,19,113,47,5,41.6,37.2,0,0,0,4,71,3,5,25,78,62,0,54,,2.5,0.2,11.3,79.5
齋藤加奈子,09,日立リヴァーレ,12,7,33,17,1,51.5,48.5,0,0,0,3,32,1,2,6,40,29,0,21,,2.4,0.4,6.2,72.5
齋藤加奈子,10,日立リヴァーレ,12,19,114,41,6,36.0,30.7,0,0,0,3,75,4,3,26,95,65,0,48,,2.2,0.2,13.0,68.4
齋藤加奈子,12,日立リヴァーレ,12,20,117,56,4,47.9,44.4,1,0,0,5,57,1,3,18,82,60,0,62,0.0,2.8,0.2,8.3,73.2
