名前,年月,チーム,背番号,出場数,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,バックアタック打数,バックアタック得点,バックアタック失点,ブロック得点,サーブ打数,サーブ得点,サーブ失点,サーブ効果,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,総得点,バックアタック決定率,アタックセット平均,ブロックセット平均,サーブ効果率,サーブレシーブ成功率
鈴木悠二,2016-10,東レアローズ,18,4,13,6,0,46.2,46.2,2,2,0,0,15,2,2,6,21,12,0,8,100.0,1.5,0.0,20.0,57.1
鈴木悠二,2016-11,東レアローズ,18,25,155,66,8,42.6,37.4,27,10,2,2,120,13,14,51,85,44,0,81,37.0,2.64,0.08,18.5,51.8
鈴木悠二,2016-12,東レアローズ,18,17,87,40,6,46.0,39.1,14,10,0,4,69,4,16,27,63,36,0,48,71.4,2.35,0.24,9.8,57.1
鈴木悠二,2017-01,東レアローズ,18,27,113,46,5,40.7,36.3,25,7,3,2,107,4,20,55,89,39,0,52,28.0,1.7,0.07,11.9,43.8
鈴木悠二,2017-02,東レアローズ,18,6,36,17,3,47.2,38.9,8,4,0,0,30,5,2,20,18,10,0,22,50.0,2.83,0.0,31.7,55.6
長友優磨,2016-11,FC東京,14,15,81,39,6,48.1,40.7,41,18,3,6,43,0,10,9,3,1,0,45,43.9,2.6,0.4,-0.6,33.3
長友優磨,2016-12,FC東京,14,4,4,2,0,50.0,50.0,1,0,0,0,3,0,0,2,0,0,0,2,0.0,0.5,0.0,16.7,
長友優磨,2017-01,FC東京,14,5,25,11,2,44.0,36.0,7,4,1,2,11,0,0,7,1,0,0,13,57.1,2.2,0.4,15.9,0.0
長友優磨,2017-02,FC東京,14,8,45,28,1,62.2,60.0,6,4,0,2,26,1,2,10,23,5,0,31,66.7,3.5,0.25,11.5,21.7
関田誠大,2016-10,パナソニックパンサーズ,8,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
関田誠大,2016-11,パナソニックパンサーズ,8,3,0,0,0,,,0,0,0,0,1,0,1,0,0,0,0,0,,0.0,0.0,-25.0,
関田誠大,2016-12,パナソニックパンサーズ,8,6,0,0,0,,,0,0,0,0,10,2,0,2,0,0,0,2,,0.0,0.0,25.0,
関田誠大,2017-01,パナソニックパンサーズ,8,9,0,0,0,,,0,0,0,0,8,0,2,2,0,0,0,0,,0.0,0.0,0.0,
関田誠大,2017-02,パナソニックパンサーズ,8,4,0,0,0,,,0,0,0,0,6,0,1,2,0,0,0,0,,0.0,0.0,4.2,
阿部裕太,2016-10,サントリーサンバーズ,9,1,1,1,0,100.0,100.0,0,0,0,0,0,0,0,0,0,0,0,1,,1.0,0.0,,
阿部裕太,2016-11,サントリーサンバーズ,9,5,4,2,0,50.0,50.0,0,0,0,0,6,0,1,1,0,0,0,2,,0.4,0.0,0.0,
阿部裕太,2016-12,サントリーサンバーズ,9,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
阿部裕太,2017-01,サントリーサンバーズ,9,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
高松卓矢,2016-10,豊田合成トレフェルサ,12,3,18,10,1,55.6,50.0,2,2,0,0,12,1,1,5,7,3,0,11,100.0,3.33,0.0,16.7,42.9
高松卓矢,2016-11,豊田合成トレフェルサ,12,17,88,40,5,45.5,39.8,0,0,0,3,62,0,12,23,59,30,0,43,,2.35,0.18,4.4,50.8
高松卓矢,2016-12,豊田合成トレフェルサ,12,16,75,29,3,38.7,34.7,4,1,0,3,48,3,15,17,38,19,0,35,25.0,1.81,0.19,7.3,50.0
高松卓矢,2017-01,豊田合成トレフェルサ,12,25,136,62,9,45.6,39.0,4,2,1,5,109,10,19,51,83,37,0,77,50.0,2.48,0.2,16.5,44.6
高松卓矢,2017-02,豊田合成トレフェルサ,12,8,36,23,1,63.9,61.1,2,1,0,2,32,3,11,10,23,10,0,28,50.0,2.88,0.25,8.6,43.5
高橋和人,2016-10,ジェイテクトSTINGS,7,3,17,9,2,52.9,41.2,6,3,1,0,13,2,2,5,19,12,0,11,50.0,3.0,0.0,21.2,63.2
高橋和人,2016-11,ジェイテクトSTINGS,7,24,136,57,14,41.9,31.6,11,5,3,10,78,3,24,29,154,74,0,70,45.5,2.38,0.42,5.4,48.1
高橋和人,2016-12,ジェイテクトSTINGS,7,18,101,50,9,49.5,40.6,10,6,1,11,78,13,16,32,139,79,0,74,60.0,2.78,0.61,21.8,56.8
高橋和人,2017-01,ジェイテクトSTINGS,7,23,132,50,12,37.9,28.8,7,3,0,6,85,5,18,38,144,74,0,61,42.9,2.17,0.26,11.8,51.4
高橋和人,2017-02,ジェイテクトSTINGS,7,5,15,5,1,33.3,26.7,0,0,0,2,16,1,4,2,42,27,0,8,,1.0,0.4,3.1,64.3
高橋慎治,2016-10,ジェイテクトSTINGS,6,2,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
高橋慎治,2016-11,ジェイテクトSTINGS,6,12,1,0,0,0.0,0.0,0,0,0,0,21,0,1,2,0,0,0,0,,0.0,0.0,1.2,
高橋慎治,2016-12,ジェイテクトSTINGS,6,18,1,0,0,0.0,0.0,1,0,0,1,38,1,0,11,0,0,0,2,0.0,0.0,0.06,9.9,
高橋慎治,2017-01,ジェイテクトSTINGS,6,12,0,0,0,,,0,0,0,0,15,0,0,3,0,0,0,0,,0.0,0.0,5.0,
高橋慎治,2017-02,ジェイテクトSTINGS,6,5,0,0,0,,,0,0,0,0,13,0,0,2,0,0,0,0,,0.0,0.0,3.8,
高橋拓也,2017-01,豊田合成トレフェルサ,9,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
高橋賢,2016-10,サントリーサンバーズ,3,1,0,0,0,,,0,0,0,0,0,0,0,0,4,1,0,0,,0.0,0.0,,25.0
高橋賢,2016-11,サントリーサンバーズ,3,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
高橋賢,2016-12,サントリーサンバーズ,3,4,0,0,0,,,0,0,0,0,0,0,0,0,13,6,0,0,,0.0,0.0,,46.2
高橋賢,2017-01,サントリーサンバーズ,3,1,0,0,0,,,0,0,0,0,0,0,0,0,1,0,0,0,,0.0,0.0,,0.0
高橋賢,2017-02,サントリーサンバーズ,3,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
高野直哉,2016-10,堺ブレイザーズ,4,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
高野直哉,2016-11,堺ブレイザーズ,4,10,29,15,1,51.7,48.3,0,0,0,2,25,2,1,6,69,39,0,19,,1.5,0.2,13.0,56.5
高野直哉,2016-12,堺ブレイザーズ,4,18,74,33,5,44.6,37.8,1,0,0,6,64,1,4,19,127,70,0,40,0.0,1.83,0.33,7.4,55.1
高野直哉,2017-01,堺ブレイザーズ,4,22,104,50,6,48.1,42.3,2,1,0,8,67,2,24,23,167,80,0,60,50.0,2.27,0.36,2.6,47.9
高野直哉,2017-02,堺ブレイザーズ,4,8,33,16,5,48.5,33.3,1,0,0,3,33,4,7,18,50,23,0,23,0.0,2.0,0.38,20.5,46.0
鶴田大樹,2016-10,サントリーサンバーズ,11,3,0,0,0,,,0,0,0,0,0,0,0,0,1,1,0,0,,0.0,0.0,,100.0
鶴田大樹,2016-11,サントリーサンバーズ,11,17,0,0,0,,,0,0,0,0,24,0,3,7,22,16,0,0,,0.0,0.0,4.2,72.7
鶴田大樹,2016-12,サントリーサンバーズ,11,13,5,1,0,20.0,20.0,1,0,0,0,22,1,4,10,22,19,0,2,0.0,0.08,0.0,11.4,86.4
鶴田大樹,2017-01,サントリーサンバーズ,11,26,40,26,2,65.0,60.0,0,0,0,4,30,1,5,6,115,75,0,31,,1.0,0.15,4.2,65.2
鶴田大樹,2017-02,サントリーサンバーズ,11,7,36,20,0,55.6,55.6,0,0,0,0,39,5,3,14,35,24,0,25,,2.86,0.0,19.9,68.6
黒木康太郎,2016-11,東レアローズ,17,1,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
黒木康太郎,2017-01,東レアローズ,17,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
黒木康太郎,2017-02,東レアローズ,17,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
黒澤雄介,2016-10,豊田合成トレフェルサ,16,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
黒澤雄介,2016-11,豊田合成トレフェルサ,16,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
黒澤雄介,2016-12,豊田合成トレフェルサ,16,1,0,0,0,,,0,0,0,0,1,0,1,0,0,0,0,0,,0.0,0.0,-25.0,
黒澤雄介,2017-01,豊田合成トレフェルサ,16,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
黒澤雄介,2017-02,豊田合成トレフェルサ,16,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
