名前,年月,チーム,背番号,出場数,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,バックアタック打数,バックアタック得点,バックアタック失点,ブロック得点,サーブ打数,サーブ得点,サーブ失点,サーブ効果,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,総得点,バックアタック決定率,アタックセット平均,ブロックセット平均,サーブ効果率,サーブレシーブ成功率
衛藤智美,2012-11,トヨタ車体クインシーズ,6,13,52,25,1,48.1,46.2,0,0,0,2,30,0,1,12,1,0,0,27,,1.92,0.15,9.2,0.0
衛藤智美,2012-12,トヨタ車体クインシーズ,6,18,79,36,2,45.6,43.0,0,0,0,8,52,2,4,12,1,1,0,46,,2.0,0.44,7.7,100.0
衛藤智美,2013-01,トヨタ車体クインシーズ,6,20,76,29,3,38.2,34.2,0,0,0,13,66,2,5,16,2,0,0,44,,1.45,0.65,7.2,0.0
衛藤智美,2013-02,トヨタ車体クインシーズ,6,23,85,31,5,36.5,30.6,0,0,0,7,56,3,7,26,0,0,0,41,,1.35,0.3,13.8,
衛藤智美,2013-03,トヨタ車体クインシーズ,6,20,109,38,4,34.9,31.2,0,0,0,2,64,3,8,17,4,3,0,43,,1.9,0.1,8.2,75.0
西山慶樹,2012-11,JTマーヴェラス,12,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
西山慶樹,2012-12,JTマーヴェラス,12,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
西山慶樹,2013-01,JTマーヴェラス,12,2,0,0,0,,,0,0,0,0,2,0,0,0,4,2,0,0,,0.0,0.0,0.0,50.0
西山慶樹,2013-02,JTマーヴェラス,12,2,0,0,0,,,0,0,0,0,2,0,1,0,0,0,0,0,,0.0,0.0,-12.5,
西山慶樹,2013-03,JTマーヴェラス,12,1,0,0,0,,,0,0,0,0,1,0,0,0,0,0,0,0,,0.0,0.0,0.0,
谷口雅美,2012-11,JTマーヴェラス,2,13,107,40,7,37.4,30.8,40,16,3,1,39,1,9,7,0,0,0,42,40.0,3.08,0.08,1.3,
谷口雅美,2012-12,JTマーヴェラス,2,14,127,56,7,44.1,38.6,40,16,5,3,40,6,6,11,1,1,0,65,40.0,4.0,0.21,18.1,100.0
谷口雅美,2013-01,JTマーヴェラス,2,14,146,54,10,37.0,30.1,44,9,7,4,51,5,9,15,2,2,0,63,20.5,3.86,0.29,12.7,100.0
谷口雅美,2013-02,JTマーヴェラス,2,25,214,77,14,36.0,29.4,25,5,4,4,97,6,16,24,3,3,0,87,20.0,3.08,0.16,8.2,100.0
谷口雅美,2013-03,JTマーヴェラス,2,28,281,82,15,29.2,23.8,45,12,4,5,100,4,8,28,3,2,0,91,26.7,2.93,0.18,9.0,66.7
赤阪瑠美,2012-11,トヨタ車体クインシーズ,8,11,0,0,0,,,0,0,0,0,13,0,3,5,0,0,0,0,,0.0,0.0,3.8,
赤阪瑠美,2012-12,トヨタ車体クインシーズ,8,13,0,0,0,,,0,0,0,0,19,0,2,6,0,0,0,0,,0.0,0.0,5.3,
赤阪瑠美,2013-01,トヨタ車体クインシーズ,8,5,0,0,0,,,0,0,0,0,6,0,1,1,0,0,0,0,,0.0,0.0,0.0,
赤阪瑠美,2013-02,トヨタ車体クインシーズ,8,3,0,0,0,,,0,0,0,0,5,1,0,3,0,0,0,1,,0.0,0.0,35.0,
赤阪瑠美,2013-03,トヨタ車体クインシーズ,8,2,0,0,0,,,0,0,0,0,2,0,0,0,0,0,0,0,,0.0,0.0,0.0,
近江あかり,2012-11,NECレッドロケッツ,6,16,115,39,9,33.9,26.1,3,0,0,5,68,2,2,18,54,30,0,46,0.0,2.44,0.31,8.8,55.6
近江あかり,2012-12,NECレッドロケッツ,6,16,117,36,7,30.8,24.8,3,1,0,12,42,1,4,9,104,69,0,49,33.3,2.25,0.75,5.4,66.3
近江あかり,2013-01,NECレッドロケッツ,6,25,223,102,4,45.7,43.9,4,0,0,9,106,4,8,40,173,107,0,115,0.0,4.08,0.36,11.3,61.8
近江あかり,2013-02,NECレッドロケッツ,6,26,158,52,6,32.9,29.1,3,1,0,10,112,4,5,41,148,95,0,66,33.3,2.0,0.38,11.6,64.2
近江あかり,2013-03,NECレッドロケッツ,6,31,254,87,8,34.3,31.1,12,2,0,14,119,3,6,24,164,118,0,104,16.7,2.81,0.45,6.3,72.0
迫田さおり,2012-11,東レアローズ,6,5,36,10,2,27.8,22.2,7,2,0,1,12,1,0,5,0,0,0,12,28.6,2.0,0.2,18.8,
迫田さおり,2012-12,東レアローズ,6,12,148,54,11,36.5,29.1,41,13,4,1,39,1,1,13,1,1,0,56,31.7,4.5,0.08,10.3,100.0
迫田さおり,2013-01,東レアローズ,6,21,235,99,10,42.1,37.9,58,23,3,11,74,1,5,19,1,1,0,111,39.7,4.71,0.52,6.1,100.0
迫田さおり,2013-02,東レアローズ,6,27,315,122,24,38.7,31.1,81,32,10,10,97,6,3,39,2,1,0,138,39.5,4.52,0.37,15.5,50.0
迫田さおり,2013-03,東レアローズ,6,28,318,141,12,44.3,40.6,88,42,4,15,78,2,2,22,0,0,0,158,47.7,5.04,0.54,9.0,
野口彩佳,2012-12,岡山シーガルズ,16,4,0,0,0,,,0,0,0,0,1,0,1,0,1,1,0,0,,0.0,0.0,-25.0,100.0
野口彩佳,2013-01,岡山シーガルズ,16,1,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
野口彩佳,2013-02,岡山シーガルズ,16,8,0,0,0,,,0,0,0,0,0,0,0,0,7,5,0,0,,0.0,0.0,,71.4
野口彩佳,2013-03,岡山シーガルズ,16,15,0,0,0,,,0,0,0,0,0,0,0,0,8,6,0,0,,0.0,0.0,,75.0
野本梨佳,2013-02,久光製薬スプリングス,8,1,1,1,0,100.0,100.0,1,1,0,0,0,0,0,0,0,0,0,1,100.0,1.0,0.0,,
金子早織,2013-02,NECレッドロケッツ,14,13,0,0,0,,,0,0,0,0,24,2,7,9,0,0,0,2,,0.0,0.0,10.4,
金子早織,2013-03,NECレッドロケッツ,14,12,0,0,0,,,0,0,0,0,19,0,1,12,0,0,0,0,,0.0,0.0,14.5,
鈴木裕子,2012-11,デンソーエアリービーズ,6,15,94,30,1,31.9,30.9,0,0,0,3,62,2,1,23,121,65,0,35,,2.0,0.2,12.1,53.7
鈴木裕子,2012-12,デンソーエアリービーズ,6,13,74,24,3,32.4,28.4,0,0,0,2,36,2,4,13,102,72,0,28,,1.85,0.15,11.8,70.6
鈴木裕子,2013-01,デンソーエアリービーズ,6,21,182,50,11,27.5,21.4,0,0,0,2,66,1,7,27,140,78,0,53,,2.38,0.1,9.1,55.7
鈴木裕子,2013-02,デンソーエアリービーズ,6,20,129,38,4,29.5,26.4,0,0,0,6,71,2,3,27,156,90,0,46,,1.9,0.3,11.3,57.7
鈴木裕子,2013-03,デンソーエアリービーズ,6,17,30,6,1,20.0,16.7,0,0,0,1,9,0,1,1,52,31,0,7,,0.35,0.06,0.0,59.6
鍋谷友理枝,2012-11,デンソーエアリービーズ,7,6,51,11,1,21.6,19.6,2,0,0,3,17,2,0,6,26,18,0,16,0.0,1.83,0.5,20.6,69.2
鍋谷友理枝,2012-12,デンソーエアリービーズ,7,6,37,4,3,10.8,2.7,5,1,0,0,17,0,0,5,52,20,0,4,20.0,0.67,0.0,7.4,38.5
鍋谷友理枝,2013-01,デンソーエアリービーズ,7,11,56,20,1,35.7,33.9,1,0,0,1,27,2,4,12,42,23,0,23,0.0,1.82,0.09,14.8,54.8
鍋谷友理枝,2013-02,デンソーエアリービーズ,7,22,202,60,10,29.7,24.8,4,0,0,8,66,2,10,26,137,73,0,70,0.0,2.73,0.36,9.1,53.3
鍋谷友理枝,2013-03,デンソーエアリービーズ,7,27,244,73,9,29.9,26.2,0,0,0,3,95,0,6,30,178,105,0,76,,2.7,0.11,6.3,59.0
長岡望悠,2012-11,久光製薬スプリングス,1,16,138,73,5,52.9,49.3,35,19,1,3,60,4,0,19,0,0,0,80,54.3,4.56,0.19,14.6,
長岡望悠,2012-12,久光製薬スプリングス,1,17,153,70,9,45.8,39.9,20,6,5,4,70,2,4,22,1,1,0,76,30.0,4.12,0.24,9.3,100.0
長岡望悠,2013-01,久光製薬スプリングス,1,20,139,61,4,43.9,41.0,28,12,2,10,72,3,3,27,5,3,0,74,42.9,3.05,0.5,12.5,60.0
長岡望悠,2013-02,久光製薬スプリングス,1,22,208,84,10,40.4,35.6,46,21,4,9,83,4,1,25,2,1,0,97,45.7,3.82,0.41,12.0,50.0
長岡望悠,2013-03,久光製薬スプリングス,1,19,176,71,10,40.3,34.7,39,14,4,5,87,8,2,28,3,1,0,84,35.9,3.74,0.26,16.7,33.3
関李香,2012-11,岡山シーガルズ,4,17,53,16,2,30.2,26.4,0,0,0,13,39,0,0,16,0,0,0,29,,0.94,0.76,10.3,
関李香,2012-12,岡山シーガルズ,4,17,64,33,0,51.6,51.6,0,0,0,8,38,1,2,13,0,0,0,42,,1.94,0.47,9.9,
関李香,2013-01,岡山シーガルズ,4,20,91,30,4,33.0,28.6,0,0,0,10,45,0,4,17,2,1,0,40,,1.5,0.5,7.2,50.0
関李香,2013-02,岡山シーガルズ,4,21,73,25,3,34.2,30.1,0,0,0,9,55,0,3,18,2,1,0,34,,1.19,0.43,6.8,50.0
関李香,2013-03,岡山シーガルズ,4,33,133,49,2,36.8,35.3,0,0,0,15,70,3,8,17,10,5,0,67,,1.48,0.45,7.5,50.0
香野晶子,2012-11,パイオニアレッドウィングス,2,20,76,27,7,35.5,26.3,0,0,0,3,47,3,4,13,4,1,0,33,,1.35,0.15,11.2,25.0
香野晶子,2012-12,パイオニアレッドウィングス,2,14,58,25,4,43.1,36.2,0,0,0,2,36,0,2,15,4,3,0,27,,1.79,0.14,9.0,75.0
香野晶子,2013-01,パイオニアレッドウィングス,2,23,119,44,6,37.0,31.9,0,0,0,13,74,0,5,16,9,5,0,57,,1.91,0.57,3.7,55.6
香野晶子,2013-02,パイオニアレッドウィングス,2,26,130,45,8,34.6,28.5,0,0,0,5,76,2,3,34,10,5,0,52,,1.73,0.19,12.8,50.0
香野晶子,2013-03,パイオニアレッドウィングス,2,33,192,63,20,32.8,22.4,0,0,0,14,83,2,2,21,6,5,0,79,,1.91,0.42,8.1,83.3
高本佳澄,2012-12,トヨタ車体クインシーズ,9,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
高本佳澄,2013-01,トヨタ車体クインシーズ,9,3,25,7,3,28.0,16.0,0,0,0,0,5,0,1,1,0,0,0,7,,2.33,0.0,0.0,
高本佳澄,2013-02,トヨタ車体クインシーズ,9,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
高本佳澄,2013-03,トヨタ車体クインシーズ,9,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
高橋咲妃惠,2012-11,トヨタ車体クインシーズ,13,16,0,0,0,,,0,0,0,0,0,0,0,0,38,24,0,0,,0.0,0.0,,63.2
高橋咲妃惠,2012-12,トヨタ車体クインシーズ,13,6,0,0,0,,,0,0,0,0,0,0,0,0,5,3,0,0,,0.0,0.0,,60.0
高橋咲妃惠,2013-01,トヨタ車体クインシーズ,13,13,0,0,0,,,0,0,0,0,11,0,0,3,13,8,0,0,,0.0,0.0,6.8,61.5
高橋咲妃惠,2013-02,トヨタ車体クインシーズ,13,15,0,0,0,,,0,0,0,0,5,0,1,0,21,12,0,0,,0.0,0.0,-5.0,57.1
高橋咲妃惠,2013-03,トヨタ車体クインシーズ,13,22,0,0,0,,,0,0,0,0,14,0,1,2,52,45,0,0,,0.0,0.0,1.8,86.5
高橋昌美,2013-02,JTマーヴェラス,18,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
高橋昌美,2013-03,JTマーヴェラス,18,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
高田ありさ,2012-11,東レアローズ,4,12,0,0,0,,,0,0,0,0,20,0,1,8,19,10,0,0,,0.0,0.0,8.8,52.6
高田ありさ,2012-12,東レアローズ,4,14,38,11,3,28.9,21.1,0,0,0,1,24,1,2,5,75,51,0,13,,0.79,0.07,7.3,68.0
高田ありさ,2013-01,東レアローズ,4,21,205,74,6,36.1,33.2,10,3,2,2,98,2,10,23,138,96,0,78,30.0,3.52,0.1,5.4,69.6
高田ありさ,2013-02,東レアローズ,4,23,205,75,22,36.6,25.9,5,3,0,10,96,0,12,29,167,96,0,85,60.0,3.26,0.43,4.4,57.5
高田ありさ,2013-03,東レアローズ,4,28,241,99,17,41.1,34.0,15,6,0,5,120,5,15,22,196,137,0,109,40.0,3.54,0.18,5.6,69.9
鳥越未玖,2012-11,NECレッドロケッツ,16,9,0,0,0,,,0,0,0,0,7,0,1,3,15,8,0,0,,0.0,0.0,7.1,53.3
鳥越未玖,2012-12,NECレッドロケッツ,16,16,0,0,0,,,0,0,0,0,0,0,0,0,103,71,0,0,,0.0,0.0,,68.9
鳥越未玖,2013-01,NECレッドロケッツ,16,25,0,0,0,,,0,0,0,0,0,0,0,0,153,100,0,0,,0.0,0.0,,65.4
鳥越未玖,2013-02,NECレッドロケッツ,16,26,0,0,0,,,0,0,0,0,0,0,0,0,176,120,0,0,,0.0,0.0,,68.2
鳥越未玖,2013-03,NECレッドロケッツ,16,31,0,0,0,,,0,0,0,0,0,0,0,0,221,157,0,0,,0.0,0.0,,71.0
