名前,年月,チーム,背番号,出場数,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,バックアタック打数,バックアタック得点,バックアタック失点,ブロック得点,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,総得点,バックアタック決定率,アタックセット平均,ブロックセット平均,サーブレシーブ成功率
瀧澤陽紀,2020-10,つくばユナイテッドSunGAIA,6,7,10,5,0,50.0,50.0,1,1,0,0,9,0,5,2,-8.3,11,6,3,5,100.0,0.71,0.0,68.2
瀧澤陽紀,2020-11,つくばユナイテッドSunGAIA,6,19,122,52,8,42.6,36.1,17,9,1,7,71,1,9,19,4.9,107,47,40,60,52.9,2.74,0.37,62.6
瀧澤陽紀,2020-12,つくばユナイテッドSunGAIA,6,3,20,9,0,45.0,45.0,4,1,0,1,17,1,4,4,5.9,25,9,6,11,25.0,3.0,0.33,48.0
瀧澤陽紀,2021-01,つくばユナイテッドSunGAIA,6,10,67,33,3,49.3,44.8,6,2,2,2,40,1,4,15,9.4,37,21,7,36,33.3,3.3,0.2,66.2
瀧澤陽紀,2021-02,つくばユナイテッドSunGAIA,6,17,100,36,10,36.0,26.0,15,6,0,2,53,1,6,17,7.1,76,26,24,39,40.0,2.12,0.12,50.0
熊谷勇人,2021-01,東京ヴェルディ,11,2,0,0,0,,,0,0,0,0,5,0,0,1,5.0,0,0,0,0,,0.0,0.0,
猪岡恭平,2020-10,兵庫デルフィーノ,12,2,0,0,0,,,0,0,0,0,0,0,0,0,,11,5,4,0,,0.0,0.0,63.6
猪岡恭平,2020-11,兵庫デルフィーノ,12,10,0,0,0,,,0,0,0,0,0,0,0,0,,43,14,12,0,,0.0,0.0,46.5
猪岡恭平,2020-12,兵庫デルフィーノ,12,14,0,0,0,,,0,0,0,0,1,0,0,0,0.0,20,7,6,0,,0.0,0.0,50.0
猪岡恭平,2021-01,兵庫デルフィーノ,12,6,0,0,0,,,0,0,0,0,0,0,0,0,,16,6,5,0,,0.0,0.0,53.1
猪岡恭平,2021-02,兵庫デルフィーノ,12,15,0,0,0,,,0,0,0,0,0,0,0,0,,90,28,27,0,,0.0,0.0,46.1
玉嶋佑樹,2020-10,兵庫デルフィーノ,9,0,0,0,0,,,0,0,0,0,0,0,0,0,,0,0,0,0,,,,
玉嶋佑樹,2020-11,兵庫デルフィーノ,9,4,0,0,0,,,0,0,0,0,1,0,0,1,25.0,3,2,0,0,,0.0,0.0,66.7
玉嶋佑樹,2020-12,兵庫デルフィーノ,9,1,0,0,0,,,0,0,0,0,1,0,0,0,0.0,0,0,0,0,,0.0,0.0,
玉嶋佑樹,2021-01,兵庫デルフィーノ,9,1,0,0,0,,,0,0,0,0,1,0,0,0,0.0,0,0,0,0,,0.0,0.0,
玉嶋佑樹,2021-02,兵庫デルフィーノ,9,16,2,0,1,0.0,-50.0,0,0,0,0,0,0,0,0,,3,1,1,0,,0.0,0.0,50.0
田中寛人,2020-10,兵庫デルフィーノ,7,3,7,2,0,28.6,28.6,0,0,0,2,9,0,0,1,2.8,0,0,0,4,,0.67,0.67,
田中寛人,2020-11,兵庫デルフィーノ,7,18,56,26,1,46.4,44.6,0,0,0,12,51,2,1,9,7.8,4,1,2,40,,1.44,0.67,50.0
田中寛人,2020-12,兵庫デルフィーノ,7,3,4,1,0,25.0,25.0,0,0,0,1,10,1,1,2,12.5,2,2,0,3,,0.33,0.33,100.0
田中寛人,2021-02,兵庫デルフィーノ,7,9,22,9,2,40.9,31.8,0,0,0,1,18,0,0,4,5.6,5,1,2,10,,1.0,0.11,40.0
田中尚,2020-11,大同特殊鋼レッドスター,4,13,40,24,2,60.0,55.0,0,0,0,4,56,2,5,9,5.4,7,7,0,30,,1.85,0.31,100.0
田中尚,2020-12,大同特殊鋼レッドスター,4,15,61,35,2,57.4,54.1,0,0,0,10,46,0,4,10,3.3,4,3,1,45,,2.33,0.67,87.5
田中尚,2021-01,大同特殊鋼レッドスター,4,4,15,8,2,53.3,40.0,0,0,0,0,16,0,1,6,7.8,1,1,0,8,,2.0,0.0,100.0
田中尚,2021-02,大同特殊鋼レッドスター,4,19,73,36,3,49.3,45.2,0,0,0,14,55,0,8,13,2.3,5,4,1,50,,1.89,0.74,90.0
田中拓海,2020-11,東京ヴェルディ,17,19,14,8,1,57.1,50.0,0,0,0,2,80,2,5,18,6.6,4,0,0,12,,0.42,0.11,0.0
田中拓海,2020-12,東京ヴェルディ,17,15,9,4,1,44.4,33.3,0,0,0,0,56,0,2,12,4.5,0,0,0,4,,0.27,0.0,
田城広光,2020-10,ヴォレアス北海道,23,6,20,14,1,70.0,65.0,0,0,0,3,27,0,5,7,1.9,3,1,2,17,,2.33,0.5,66.7
田城広光,2020-11,ヴォレアス北海道,23,19,55,26,2,47.3,43.6,0,0,0,9,74,4,18,30,9.5,10,3,0,39,,1.37,0.47,30.0
田城広光,2020-12,ヴォレアス北海道,23,7,18,9,2,50.0,38.9,0,0,0,5,19,1,5,6,6.6,0,0,0,15,,1.29,0.71,
田城広光,2021-02,ヴォレアス北海道,23,12,28,17,2,60.7,53.6,0,0,0,4,39,2,11,8,3.2,10,3,4,23,,1.42,0.33,50.0
田城広光,2021-03,ヴォレアス北海道,23,6,16,7,3,43.8,25.0,0,0,0,4,25,1,4,5,5.0,0,0,0,12,,1.17,0.67,
田城貴之,2020-10,ヴォレアス北海道,3,3,6,6,0,100.0,100.0,0,0,0,3,14,2,2,4,17.9,1,0,0,11,,2.0,1.0,0.0
田城貴之,2020-11,ヴォレアス北海道,3,11,24,16,0,66.7,66.7,0,0,0,8,46,5,7,11,13.0,1,0,1,29,,1.45,0.73,50.0
田城貴之,2020-12,ヴォレアス北海道,3,4,5,3,0,60.0,60.0,0,0,0,2,20,2,5,6,11.2,4,2,0,7,,0.75,0.5,50.0
田城貴之,2021-02,ヴォレアス北海道,3,3,4,2,0,50.0,50.0,0,0,0,2,8,1,2,1,9.4,0,0,0,5,,0.67,0.67,
田城貴之,2021-03,ヴォレアス北海道,3,3,7,4,0,57.1,57.1,0,0,0,2,8,0,3,0,-9.4,0,0,0,6,,1.33,0.67,
田畑翔伍,2020-10,きんでんトリニティーブリッツ,7,3,3,0,0,0.0,0.0,0,0,0,1,1,0,0,1,25.0,8,4,1,1,,0.0,0.33,56.2
田畑翔伍,2020-11,きんでんトリニティーブリッツ,7,17,59,17,10,28.8,11.9,3,1,1,3,38,2,5,8,7.2,96,31,33,22,33.3,1.0,0.18,49.5
田畑翔伍,2020-12,きんでんトリニティーブリッツ,7,7,31,8,5,25.8,9.7,2,1,1,5,12,0,5,0,-10.4,42,20,11,13,50.0,1.14,0.71,60.7
白川佑樹,2020-10,兵庫デルフィーノ,2,0,0,0,0,,,0,0,0,0,0,0,0,0,,0,0,0,0,,,,
白川佑樹,2020-11,兵庫デルフィーノ,2,4,0,0,0,,,0,0,0,0,3,0,1,0,-8.3,2,0,1,0,,0.0,0.0,25.0
白川佑樹,2020-12,兵庫デルフィーノ,2,6,9,2,3,22.2,-11.1,1,0,0,0,5,0,4,0,-20.0,0,0,0,2,0.0,0.33,0.0,
白川佑樹,2021-01,兵庫デルフィーノ,2,3,7,1,1,14.3,0.0,3,0,1,0,4,0,1,2,6.2,0,0,0,1,0.0,0.33,0.0,
白川佑樹,2021-02,兵庫デルフィーノ,2,11,36,13,6,36.1,19.4,9,3,3,1,17,1,3,2,4.4,0,0,0,15,33.3,1.18,0.09,
白石啓丈,2020-10,ヴォレアス北海道,10,7,0,0,0,,,0,0,0,0,0,0,0,0,,17,12,2,0,,0.0,0.0,76.5
白石啓丈,2020-11,ヴォレアス北海道,10,22,0,0,0,,,0,0,0,0,0,0,0,0,,92,46,24,0,,0.0,0.0,63.0
白石啓丈,2020-12,ヴォレアス北海道,10,4,0,0,0,,,0,0,0,0,0,0,0,0,,17,12,4,0,,0.0,0.0,82.4
白石啓丈,2021-02,ヴォレアス北海道,10,1,0,0,0,,,0,0,0,0,0,0,0,0,,4,3,0,0,,0.0,0.0,75.0
白石啓丈,2021-03,ヴォレアス北海道,10,3,0,0,0,,,0,0,0,0,0,0,0,0,,4,3,1,0,,0.0,0.0,87.5
石井和希,2020-10,埼玉アザレア,3,4,43,25,3,58.1,51.2,8,3,1,0,16,0,0,1,1.6,0,0,0,25,37.5,6.25,0.0,
石井和希,2020-11,埼玉アザレア,3,7,88,35,10,39.8,28.4,27,13,5,0,24,0,1,7,6.2,0,0,0,35,48.1,5.0,0.0,
石井和希,2020-12,埼玉アザレア,3,11,97,49,6,50.5,44.3,20,11,3,6,43,1,2,15,9.9,2,0,0,56,55.0,4.45,0.55,0.0
石井和希,2021-01,埼玉アザレア,3,2,13,10,0,76.9,76.9,5,4,0,0,11,1,1,3,13.6,0,0,0,11,80.0,5.0,0.0,
石井和希,2021-02,埼玉アザレア,3,6,48,21,3,43.8,37.5,10,4,2,4,18,0,0,3,4.2,0,0,0,25,40.0,3.5,0.67,
石井和希,2021-03,埼玉アザレア,3,3,19,8,4,42.1,21.1,4,1,2,3,8,0,1,1,0.0,0,0,0,11,25.0,2.67,1.0,
石坂ハスナヌ,2020-10,長野GaRons,7,7,23,13,3,56.5,43.5,0,0,0,9,26,1,1,7,9.6,0,0,0,23,,1.86,1.29,
石坂ハスナヌ,2020-11,長野GaRons,7,22,66,38,3,57.6,53.0,0,0,0,7,107,3,5,21,6.5,3,2,1,48,,1.73,0.32,83.3
石坂ハスナヌ,2020-12,長野GaRons,7,3,7,2,0,28.6,28.6,0,0,0,2,10,0,0,2,5.0,3,2,0,4,,0.67,0.67,66.7
石坂ハスナヌ,2021-01,長野GaRons,7,7,19,7,1,36.8,31.6,0,0,0,3,21,0,1,6,6.0,2,2,0,10,,1.0,0.43,100.0
石坂ハスナヌ,2021-02,長野GaRons,7,29,88,45,3,51.1,47.7,2,0,0,10,109,1,3,16,3.9,11,6,2,56,0.0,1.55,0.34,63.6
石川和樹,2020-10,ヴィアティン三重,4,4,10,5,2,50.0,30.0,3,0,2,0,9,0,2,0,-5.6,9,3,2,5,0.0,1.25,0.0,44.4
石川和樹,2020-11,ヴィアティン三重,4,4,2,2,0,100.0,100.0,0,0,0,1,8,1,0,4,25.0,0,0,0,4,,0.5,0.25,
石川和樹,2020-12,ヴィアティン三重,4,3,2,1,0,50.0,50.0,0,0,0,0,8,0,0,0,0.0,0,0,0,1,,0.33,0.0,
石川和樹,2021-01,ヴィアティン三重,4,3,11,5,0,45.5,45.5,0,0,0,2,17,0,0,2,2.9,19,7,2,7,,1.67,0.67,42.1
石川和樹,2021-02,ヴィアティン三重,4,6,13,4,2,30.8,15.4,0,0,0,0,11,0,0,3,6.8,6,1,4,4,,0.67,0.0,50.0
石黒聖也,2020-11,東京ヴェルディ,16,8,21,10,1,47.6,42.9,0,0,0,6,24,3,5,11,18.8,5,4,1,19,,1.25,0.75,90.0
石黒聖也,2020-12,東京ヴェルディ,16,10,9,3,2,33.3,11.1,0,0,0,2,17,0,4,7,4.4,1,1,0,5,,0.3,0.2,100.0
石黒聖也,2021-01,東京ヴェルディ,16,6,8,2,2,25.0,0.0,0,0,0,2,11,0,3,3,0.0,2,0,0,4,,0.33,0.33,0.0
神園時,2020-10,サフィルヴァ北海道,2,7,0,0,0,,,0,0,0,0,0,0,0,0,,42,27,6,0,,0.0,0.0,71.4
神園時,2020-11,サフィルヴァ北海道,2,18,0,0,0,,,0,0,0,0,0,0,0,0,,92,38,25,0,,0.0,0.0,54.9
神園時,2020-12,サフィルヴァ北海道,2,7,0,0,0,,,0,0,0,0,0,0,0,0,,40,9,17,0,,0.0,0.0,43.8
神園時,2021-02,サフィルヴァ北海道,2,7,0,0,0,,,0,0,0,0,0,0,0,0,,26,11,7,0,,0.0,0.0,55.8
神園時,2021-03,サフィルヴァ北海道,2,7,0,0,0,,,0,0,0,0,0,0,0,0,,37,19,7,0,,0.0,0.0,60.8
福井裕貴,2020-10,きんでんトリニティーブリッツ,23,3,12,6,2,50.0,33.3,0,0,0,0,10,0,0,0,0.0,0,0,0,6,,2.0,0.0,
福井裕貴,2020-11,きんでんトリニティーブリッツ,23,21,102,54,7,52.9,46.1,1,0,0,7,53,0,4,5,0.5,2,0,1,61,0.0,2.57,0.33,25.0
福井裕貴,2020-12,きんでんトリニティーブリッツ,23,7,25,13,1,52.0,48.0,0,0,0,3,25,0,1,5,4.0,0,0,0,16,,1.86,0.43,
福元浩太郎,2021-01,ヴィアティン三重,18,2,0,0,0,,,0,0,0,0,10,0,1,4,7.5,0,0,0,0,,0.0,0.0,
福元浩太郎,2021-02,ヴィアティン三重,18,7,1,0,0,0.0,0.0,0,0,0,1,15,1,1,1,6.7,1,1,0,2,,0.0,0.14,100.0
福池凌太,2021-01,長野GaRons,13,6,38,14,3,36.8,28.9,4,4,0,0,21,2,3,8,15.5,9,2,0,16,100.0,2.33,0.0,22.2
福池凌太,2021-02,長野GaRons,13,29,236,94,15,39.8,33.5,20,11,5,6,92,2,22,13,-0.3,43,10,12,102,55.0,3.24,0.21,37.2
秦惇平,2020-11,兵庫デルフィーノ,10,4,11,2,3,18.2,-9.1,1,0,1,0,8,0,3,3,0.0,13,4,3,2,0.0,0.5,0.0,42.3
秦惇平,2020-12,兵庫デルフィーノ,10,5,4,2,0,50.0,50.0,0,0,0,0,6,0,0,1,4.2,8,4,1,2,,0.4,0.0,56.2
秦惇平,2021-01,兵庫デルフィーノ,10,5,19,4,1,21.1,15.8,1,1,0,0,8,0,4,3,-3.1,11,1,6,4,100.0,0.8,0.0,36.4
秦惇平,2021-02,兵庫デルフィーノ,10,1,0,0,0,,,0,0,0,0,1,0,0,1,25.0,0,0,0,0,,0.0,0.0,
竹内敦彦,2020-11,兵庫デルフィーノ,19,0,0,0,0,,,0,0,0,0,0,0,0,0,,0,0,0,0,,,,
笠原佑斗,2020-11,サフィルヴァ北海道,7,1,1,1,0,100.0,100.0,0,0,0,0,2,0,0,0,0.0,0,0,0,1,,1.0,0.0,
笠原佑斗,2021-02,サフィルヴァ北海道,7,6,11,7,1,63.6,54.5,0,0,0,4,19,2,0,0,10.5,0,0,0,13,,1.17,0.67,
笠原佑斗,2021-03,サフィルヴァ北海道,7,3,1,0,0,0.0,0.0,0,0,0,2,4,0,1,0,-6.2,1,0,0,2,,0.0,0.67,0.0
笠原啓太,2020-10,埼玉アザレア,7,4,8,5,0,62.5,62.5,0,0,0,1,18,1,1,7,13.9,0,0,0,7,,1.25,0.25,
笠原啓太,2020-11,埼玉アザレア,7,7,22,9,3,40.9,27.3,0,0,0,7,28,5,3,10,24.1,0,0,0,21,,1.29,1.0,
笠原啓太,2020-12,埼玉アザレア,7,12,24,15,1,62.5,58.3,0,0,0,3,48,1,6,16,7.3,1,1,0,19,,1.25,0.25,100.0
笠原啓太,2021-01,埼玉アザレア,7,1,0,0,0,,,0,0,0,0,2,0,0,5,62.5,0,0,0,0,,0.0,0.0,
笠原啓太,2021-02,埼玉アザレア,7,14,39,21,1,53.8,51.3,0,0,0,6,45,2,3,8,7.2,1,0,0,29,,1.5,0.43,0.0
笠原啓太,2021-03,埼玉アザレア,7,6,16,9,0,56.2,56.2,0,0,0,1,20,1,1,4,8.8,0,0,0,11,,1.5,0.17,
笹岡凪斗,2020-10,長野GaRons,8,2,0,0,0,,,0,0,0,0,4,0,0,1,6.2,0,0,0,0,,0.0,0.0,
笹岡凪斗,2021-01,長野GaRons,8,3,0,0,0,,,0,0,0,0,3,0,0,0,0.0,0,0,0,0,,0.0,0.0,
笹岡凪斗,2021-02,長野GaRons,8,1,0,0,0,,,0,0,0,0,1,0,0,0,0.0,0,0,0,0,,0.0,0.0,
筒井匠,2020-10,埼玉アザレア,8,3,0,0,0,,,0,0,0,0,3,0,0,0,0.0,0,0,0,0,,0.0,0.0,
筒井匠,2020-11,埼玉アザレア,8,4,0,0,0,,,0,0,0,0,5,0,1,0,-5.0,0,0,0,0,,0.0,0.0,
筒井匠,2020-12,埼玉アザレア,8,9,6,1,1,16.7,0.0,1,0,0,0,16,1,0,5,14.1,0,0,0,2,0.0,0.11,0.0,
筒井匠,2021-01,埼玉アザレア,8,2,5,2,0,40.0,40.0,0,0,0,1,8,1,1,5,25.0,1,0,0,4,,1.0,0.5,0.0
筒井匠,2021-02,埼玉アザレア,8,8,10,4,2,40.0,20.0,0,0,0,0,19,0,2,5,3.9,0,0,0,4,,0.5,0.0,
筒井匠,2021-03,埼玉アザレア,8,5,2,1,0,50.0,50.0,0,0,0,1,10,0,0,2,5.0,0,0,0,2,,0.2,0.2,
篠原和政,2020-11,長野GaRons,17,1,0,0,0,,,0,0,0,0,2,0,0,2,25.0,0,0,0,0,,0.0,0.0,
篠原和政,2020-12,長野GaRons,17,2,0,0,0,,,0,0,0,0,3,0,1,0,-8.3,0,0,0,0,,0.0,0.0,
篠原和政,2021-01,長野GaRons,17,2,0,0,0,,,0,0,0,0,5,0,1,2,5.0,0,0,0,0,,0.0,0.0,
篠原和政,2021-02,長野GaRons,17,7,0,0,0,,,0,0,0,0,11,0,3,2,-2.3,0,0,0,0,,0.0,0.0,
米村尊,2020-10,ヴィアティン三重,6,2,0,0,0,,,0,0,0,0,0,0,0,0,,3,3,0,0,,0.0,0.0,100.0
米村尊,2020-11,ヴィアティン三重,6,7,0,0,0,,,0,0,0,0,7,0,2,0,-7.1,0,0,0,0,,0.0,0.0,
米村尊,2020-12,ヴィアティン三重,6,7,0,0,0,,,0,0,0,0,11,0,1,1,0.0,0,0,0,0,,0.0,0.0,
米村尊,2021-01,ヴィアティン三重,6,0,0,0,0,,,0,0,0,0,0,0,0,0,,0,0,0,0,,,,
米村尊,2021-02,ヴィアティン三重,6,3,0,0,0,,,0,0,0,0,4,0,0,0,0.0,0,0,0,0,,0.0,0.0,
米澤寛武,2020-11,富士通カワサキレッドスピリッツ,16,0,0,0,0,,,0,0,0,0,0,0,0,0,,0,0,0,0,,,,
繁田康平,2020-11,きんでんトリニティーブリッツ,8,0,0,0,0,,,0,0,0,0,0,0,0,0,,0,0,0,0,,,,
與崎風人,2020-11,東京ヴェルディ,1,6,28,10,3,35.7,25.0,1,1,0,2,14,0,0,3,5.4,14,5,6,12,100.0,1.67,0.33,57.1
與崎風人,2020-12,東京ヴェルディ,1,3,11,5,1,45.5,36.4,0,0,0,0,7,0,1,1,0.0,12,9,1,5,,1.67,0.0,79.2
與崎風人,2021-01,東京ヴェルディ,1,4,17,5,2,29.4,17.6,1,0,1,1,8,0,2,3,3.1,12,5,4,6,0.0,1.25,0.25,58.3
舩倉拓登,2020-11,大同特殊鋼レッドスター,17,0,0,0,0,,,0,0,0,0,0,0,0,0,,0,0,0,0,,,,
舩倉拓登,2020-12,大同特殊鋼レッドスター,17,8,0,0,0,,,0,0,0,0,8,0,0,3,9.4,0,0,0,0,,0.0,0.0,
舩倉拓登,2021-01,大同特殊鋼レッドスター,17,2,0,0,0,,,0,0,0,0,3,0,0,0,0.0,0,0,0,0,,0.0,0.0,
舩倉拓登,2021-02,大同特殊鋼レッドスター,17,8,1,1,0,100.0,100.0,0,0,0,0,16,0,2,5,4.7,0,0,0,1,,0.12,0.0,
茂木祐太,2020-10,埼玉アザレア,17,4,26,13,1,50.0,46.2,0,0,0,0,9,0,1,0,-2.8,19,12,2,13,,3.25,0.0,68.4
茂木祐太,2020-11,埼玉アザレア,17,5,30,7,3,23.3,13.3,0,0,0,1,9,0,0,3,8.3,26,8,8,8,,1.4,0.2,46.2
茂木祐太,2020-12,埼玉アザレア,17,4,23,9,3,39.1,26.1,8,2,2,3,15,0,0,2,3.3,0,0,0,12,25.0,2.25,0.75,
茂木祐太,2021-01,埼玉アザレア,17,1,7,4,0,57.1,57.1,1,1,0,0,5,0,0,3,15.0,1,1,0,4,100.0,4.0,0.0,100.0
茂木祐太,2021-02,埼玉アザレア,17,3,22,5,5,22.7,0.0,5,0,1,1,7,0,0,2,7.1,0,0,0,6,0.0,1.67,0.33,
茂木祐太,2021-03,埼玉アザレア,17,3,39,13,2,33.3,28.2,10,3,1,1,12,0,0,1,2.1,0,0,0,14,30.0,4.33,0.33,
茶屋道康輔,2020-10,ヴィアティン三重,15,10,26,13,1,50.0,46.2,0,0,0,4,37,2,3,9,9.5,0,0,0,19,,1.3,0.4,
茶屋道康輔,2020-11,ヴィアティン三重,15,11,32,21,1,65.6,62.5,0,0,0,8,49,1,4,12,6.1,1,0,1,30,,1.91,0.73,50.0
茶屋道康輔,2020-12,ヴィアティン三重,15,9,33,17,1,51.5,48.5,0,0,0,3,33,3,2,1,8.3,2,1,0,23,,1.89,0.33,50.0
落合一輝,2020-10,ヴィアティン三重,1,9,0,0,0,,,0,0,0,0,14,0,3,1,-3.6,0,0,0,0,,0.0,0.0,
落合一輝,2020-11,ヴィアティン三重,1,9,32,14,2,43.8,37.5,0,0,0,0,29,1,7,7,3.4,74,37,20,15,,1.56,0.0,63.5
蔵田大輝,2020-11,東京ヴェルディ,20,11,77,27,11,35.1,20.8,23,8,6,1,27,1,10,7,0.9,0,0,0,29,34.8,2.45,0.09,
蔵田大輝,2020-12,東京ヴェルディ,20,10,49,24,5,49.0,38.8,12,4,4,1,29,0,10,4,-5.2,0,0,0,25,33.3,2.4,0.1,
蔵田大輝,2021-01,東京ヴェルディ,20,1,4,0,0,0.0,0.0,2,0,0,0,2,0,1,0,-12.5,0,0,0,0,0.0,0.0,0.0,
藤原郷介,2020-11,兵庫デルフィーノ,15,4,5,1,2,20.0,-20.0,1,0,0,0,3,0,2,0,-16.7,1,0,0,1,0.0,0.25,0.0,0.0
藤原郷介,2020-12,兵庫デルフィーノ,15,5,12,4,3,33.3,8.3,8,1,3,1,7,0,1,2,3.6,0,0,0,5,12.5,0.8,0.2,
藤原郷介,2021-01,兵庫デルフィーノ,15,1,1,0,0,0.0,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,,0.0,0.0,
藤原郷介,2021-02,兵庫デルフィーノ,15,4,4,1,1,25.0,0.0,1,0,0,0,1,0,1,0,-25.0,0,0,0,1,0.0,0.25,0.0,
藤村昇太,2020-10,ヴォレアス北海道,11,1,0,0,0,,,0,0,0,0,0,0,0,0,,0,0,0,0,,0.0,0.0,
藤村昇太,2020-11,ヴォレアス北海道,11,4,0,0,0,,,0,0,0,0,0,0,0,0,,0,0,0,0,,0.0,0.0,
藤村昇太,2020-12,ヴォレアス北海道,11,0,0,0,0,,,0,0,0,0,0,0,0,0,,0,0,0,0,,,,
藤村昇太,2021-02,ヴォレアス北海道,11,1,0,0,0,,,0,0,0,0,0,0,0,0,,1,0,0,0,,0.0,0.0,0.0
藤村稜,2021-02,サフィルヴァ北海道,18,10,0,0,0,,,0,0,0,0,0,0,0,0,,45,15,15,0,,0.0,0.0,50.0
藤村稜,2021-03,サフィルヴァ北海道,18,7,0,0,0,,,0,0,0,0,0,0,0,0,,0,0,0,0,,0.0,0.0,
西澤岳,2020-10,兵庫デルフィーノ,1,3,19,6,6,31.6,0.0,7,3,3,0,7,0,4,0,-14.3,0,0,0,6,42.9,2.0,0.0,
西澤岳,2020-11,兵庫デルフィーノ,1,17,114,46,25,40.4,18.4,49,15,16,9,56,2,12,15,4.9,1,0,0,57,30.6,2.71,0.53,0.0
西澤岳,2020-12,兵庫デルフィーノ,1,14,101,43,13,42.6,29.7,31,13,5,4,38,0,8,2,-3.9,3,2,1,47,41.9,3.07,0.29,83.3
西澤岳,2021-01,兵庫デルフィーノ,1,6,35,17,6,48.6,31.4,12,5,3,0,19,4,4,5,22.4,1,1,0,21,41.7,2.83,0.0,100.0
西澤岳,2021-02,兵庫デルフィーノ,1,23,101,37,20,36.6,16.8,16,4,6,7,52,3,17,9,1.9,1,0,1,47,25.0,1.61,0.3,50.0
角大樹,2020-10,富士通カワサキレッドスピリッツ,17,1,7,3,1,42.9,28.6,2,1,0,0,4,1,0,4,50.0,6,4,0,4,50.0,3.0,0.0,66.7
角大樹,2020-11,富士通カワサキレッドスピリッツ,17,3,24,8,2,33.3,25.0,3,1,1,1,9,1,3,5,16.7,33,16,9,10,33.3,2.67,0.33,62.1
角大樹,2020-12,富士通カワサキレッドスピリッツ,17,2,1,0,0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,3,3,0,0,,0.0,0.0,100.0
角大樹,2021-01,富士通カワサキレッドスピリッツ,17,5,8,1,0,12.5,12.5,0,0,0,0,10,1,1,2,12.5,14,7,3,2,,0.2,0.0,60.7
角大樹,2021-02,富士通カワサキレッドスピリッツ,17,3,8,2,1,25.0,12.5,1,0,0,0,8,0,2,3,3.1,8,4,3,2,0.0,0.67,0.0,68.8
角大樹,2021-03,富士通カワサキレッドスピリッツ,17,1,0,0,0,,,0,0,0,0,1,0,1,0,-25.0,0,0,0,0,,0.0,0.0,
諏訪晃大,2020-10,ヴィアティン三重,39,5,47,19,4,40.4,31.9,15,7,1,0,15,0,1,6,8.3,0,0,0,19,46.7,3.8,0.0,
諏訪晃大,2020-11,ヴィアティン三重,39,4,34,12,3,35.3,26.5,9,3,0,0,7,1,1,2,17.9,0,0,0,13,33.3,3.0,0.0,
谷川結人,2020-10,きんでんトリニティーブリッツ,14,4,32,9,5,28.1,12.5,6,3,0,0,13,2,5,4,13.5,8,5,1,11,50.0,2.25,0.0,68.8
谷川結人,2020-11,きんでんトリニティーブリッツ,14,14,111,50,11,45.0,35.1,33,17,5,6,45,4,14,15,9.4,38,10,5,60,51.5,3.57,0.43,32.9
谷川結人,2020-12,きんでんトリニティーブリッツ,14,7,50,18,4,36.0,28.0,20,7,1,1,24,2,8,6,6.2,16,8,4,21,35.0,2.57,0.14,62.5
谷平拓海,2020-12,富士通カワサキレッドスピリッツ,14,2,0,0,0,,,0,0,0,0,2,0,1,0,-12.5,1,1,0,0,,0.0,0.0,100.0
谷平拓海,2021-01,富士通カワサキレッドスピリッツ,14,7,31,11,4,35.5,22.6,2,0,0,0,20,1,3,8,11.2,27,16,4,12,0.0,1.57,0.0,66.7
谷平拓海,2021-02,富士通カワサキレッドスピリッツ,14,11,48,27,5,56.2,45.8,4,1,1,4,26,1,9,8,2.9,63,31,23,32,25.0,2.45,0.36,67.5
谷平拓海,2021-03,富士通カワサキレッドスピリッツ,14,3,23,13,1,56.5,52.2,2,1,0,1,13,0,5,6,1.9,28,11,6,14,50.0,4.33,0.33,50.0
谷越陽介,2021-02,サフィルヴァ北海道,23,4,1,1,0,100.0,100.0,0,0,0,2,18,1,2,6,11.1,1,0,0,4,,0.25,0.5,0.0
谷越陽介,2021-03,サフィルヴァ北海道,23,7,2,1,0,50.0,50.0,0,0,0,4,26,0,2,4,1.9,0,0,0,5,,0.14,0.57,
越川優,2020-10,ヴォレアス北海道,0,4,18,8,0,44.4,44.4,1,0,0,2,11,0,2,2,0.0,22,10,5,10,0.0,2.0,0.5,56.8
越川優,2020-11,ヴォレアス北海道,0,12,59,26,1,44.1,42.4,5,3,0,3,49,5,12,13,10.7,62,32,18,34,60.0,2.17,0.25,66.1
越川優,2020-12,ヴォレアス北海道,0,3,17,8,3,47.1,29.4,3,0,1,2,12,1,2,3,10.4,14,9,2,11,0.0,2.67,0.67,71.4
越川優,2021-02,ヴォレアス北海道,0,8,30,17,4,56.7,43.3,4,1,1,3,39,6,7,10,17.3,45,19,8,26,25.0,2.12,0.38,51.1
越川優,2021-03,ヴォレアス北海道,0,6,44,21,3,47.7,40.9,5,1,1,2,24,1,5,9,8.3,34,17,7,24,20.0,3.5,0.33,60.3
辰巳遼,2020-10,ヴォレアス北海道,17,4,3,2,0,66.7,66.7,0,0,0,1,21,0,1,0,-1.2,0,0,0,3,,0.5,0.25,
辰巳遼,2020-11,ヴォレアス北海道,17,9,1,0,0,0.0,0.0,0,0,0,4,41,0,5,10,3.0,0,0,0,4,,0.0,0.44,
